customer_id,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment,clv
13824.0,2010-04-29,3,43.2,585,1,1,1,Others,129.60000000000002
13825.0,2010-03-28,31,117.3,617,1,4,3,At Risk,3636.2999999999997
13826.0,2011-06-16,4,87.19999999999999,172,3,2,2,Others,348.79999999999995
13827.0,2011-10-13,77,366.0,53,4,5,4,Champions,28182.0
13830.0,2010-05-07,8,125.95,577,1,2,3,Others,1007.6
13831.0,2011-07-24,84,794.65,134,3,5,5,Loyal Customers,66750.59999999999
13832.0,2010-10-13,39,140.06,418,2,4,3,At Risk,5462.34
13833.0,2011-07-03,23,284.9,155,3,4,4,Loyal Customers,6552.7
13834.0,2010-02-08,7,97.75,665,1,2,2,Others,684.25
13835.0,2011-11-14,13,205.35,21,5,3,3,Loyal Customers,2669.5499999999997
13836.0,2010-11-05,7,170.64999999999998,395,2,2,3,Others,1194.5499999999997
13837.0,2011-05-12,6,17.700000000000003,207,3,2,1,Others,106.20000000000002
13838.0,2011-12-04,380,1698.73,1,5,5,5,Champions,645517.4
13839.0,2010-08-10,5,89.25,482,1,2,2,Others,446.25
13840.0,2010-10-19,6,91.10000000000001,412,2,2,2,Others,546.6
13842.0,2011-10-12,90,1609.6,54,4,5,5,Champions,144864.0
13843.0,2010-11-23,5,93.45,377,2,2,2,Others,467.25
13844.0,2011-11-28,1,16.5,7,5,1,1,Others,16.5
13846.0,2011-11-15,12,188.35,20,5,3,3,Loyal Customers,2260.2
13847.0,2009-12-20,11,173.55,715,1,3,3,At Risk,1909.0500000000002
13849.0,2011-10-19,52,832.75,47,4,4,5,Champions,43303.0
13850.0,2011-08-02,6,116.5,125,3,2,3,Others,699.0
13851.0,2011-09-05,6,107.8,91,3,2,2,Others,646.8
13852.0,2010-04-08,5,89.25,606,1,2,2,Others,446.25
13854.0,2011-09-08,8,139.4,88,3,2,3,Others,1115.2
13855.0,2010-04-22,13,213.36,592,1,3,3,At Risk,2773.6800000000003
13856.0,2010-09-02,15,229.49,459,1,3,3,At Risk,3442.3500000000004
13857.0,2010-11-11,58,254.13,389,2,4,4,At Risk,14739.539999999999
13858.0,2011-10-13,2,33.5,53,4,1,1,Others,67.0
13859.0,2011-01-17,16,210.8,322,2,3,3,At Risk,3372.8
13860.0,2011-11-25,7,94.85,10,5,2,2,Others,663.9499999999999
13861.0,2010-10-06,4,64.5,425,2,2,2,Others,258.0
13862.0,2011-11-21,2,29.75,14,5,1,1,Others,59.5
13863.0,2011-04-06,26,435.15,243,3,4,4,Loyal Customers,11313.9
13865.0,2011-10-12,5,85.55,54,4,2,2,Others,427.75
13866.0,2011-09-26,1,11.5,70,4,1,1,Others,11.5
13867.0,2011-11-08,12,215.15,27,5,3,3,Loyal Customers,2581.8
13868.0,2011-11-01,4,17.2,34,4,2,1,Others,68.8
13869.0,2011-08-08,333,3036.26,119,3,5,5,Loyal Customers,1011074.5800000001
13870.0,2011-10-30,20,365.0,36,4,3,4,Loyal Customers,7300.0
13871.0,2011-11-17,70,1242.75,18,5,5,5,Champions,86992.5
13872.0,2010-06-30,19,294.65000000000003,523,1,3,4,At Risk,5598.35
13873.0,2011-08-12,15,232.25,115,3,3,3,Loyal Customers,3483.75
13874.0,2010-12-16,12,189.47,354,2,3,3,At Risk,2273.64
13875.0,2011-10-17,25,708.46,49,4,4,5,Champions,17711.5
13876.0,2011-10-07,2,38.9,59,4,1,1,Others,77.8
13877.0,2010-08-26,2,27.7,466,1,1,1,Others,55.4
13878.0,2011-10-16,27,427.9,50,4,4,4,Champions,11553.3
13879.0,2010-03-04,7,112.95,641,1,2,2,Others,790.65
13880.0,2011-11-18,13,254.4,17,5,3,4,Loyal Customers,3307.2000000000003
13881.0,2010-06-09,1,39.9,544,1,1,1,Others,39.9
13882.0,2011-10-27,6,132.5,39,4,2,3,Others,795.0
13883.0,2011-11-29,30,578.59,6,5,4,5,Champions,17357.7
13884.0,2011-12-02,107,701.3,3,5,5,5,Champions,75039.09999999999
13885.0,2011-06-03,4,57.199999999999996,185,3,2,2,Others,228.79999999999998
13886.0,2011-09-29,3,37.5,67,4,1,1,Others,112.5
13887.0,2011-05-19,3,55.599999999999994,200,3,1,2,Others,166.79999999999998
13888.0,2011-08-12,99,906.03,115,3,5,5,Loyal Customers,89696.97
13889.0,2010-09-20,6,80.55,441,1,2,2,Others,483.29999999999995
13890.0,2011-12-01,22,308.0,4,5,3,4,Loyal Customers,6776.0
13891.0,2010-11-26,52,253.6,374,2,4,4,At Risk,13187.199999999999
13893.0,2011-02-15,8,136.8,293,2,2,3,Others,1094.4
13894.0,2011-11-16,1,12.75,19,5,1,1,Others,12.75
13895.0,2011-11-11,22,486.3,24,5,3,4,Loyal Customers,10698.6
13896.0,2010-03-24,1,14.850000000000001,621,1,1,1,Others,14.850000000000001
13897.0,2010-09-27,3,42.8,434,1,1,1,Others,128.39999999999998
13898.0,2011-01-18,2,36.9,321,2,1,1,Others,73.8
13900.0,2011-06-09,14,201.2,179,3,3,3,Loyal Customers,2816.7999999999997
13901.0,2011-09-28,50,844.5,68,4,4,5,Champions,42225.0
13903.0,2010-11-04,3,50.550000000000004,396,2,1,1,Others,151.65
13905.0,2009-12-07,5,77.15,728,1,2,2,Others,385.75
13908.0,2011-09-21,6,121.15,75,4,2,3,Others,726.9000000000001
13909.0,2010-10-12,22,138.2,419,2,3,3,At Risk,3040.3999999999996
13911.0,2011-07-13,15,232.9,145,3,3,3,Loyal Customers,3493.5
13912.0,2010-10-12,4,69.45,419,2,2,2,Others,277.8
13913.0,2010-07-21,2,28.7,502,1,1,1,Others,57.4
13914.0,2011-11-28,1,12.5,7,5,1,1,Others,12.5
13916.0,2010-09-02,23,502.06,459,1,4,4,At Risk,11547.38
13917.0,2011-06-01,1,19.9,187,3,1,1,Others,19.9
13918.0,2011-10-21,1,19.9,45,4,1,1,Others,19.9
13919.0,2011-10-11,9,196.6,55,4,3,3,Loyal Customers,1769.3999999999999
13920.0,2010-09-13,16,280.58,448,1,3,4,At Risk,4489.28
13921.0,2010-11-02,21,374.95,398,2,3,4,At Risk,7873.95
13922.0,2010-12-23,2,28.35,347,2,1,1,Others,56.7
13923.0,2011-10-17,3,45.4,49,4,1,1,Others,136.2
13924.0,2011-11-16,10,165.5,19,5,3,3,Loyal Customers,1655.0
13925.0,2011-09-08,13,233.95,88,3,3,3,Loyal Customers,3041.35
13926.0,2011-11-16,4,76.85,19,5,2,2,Others,307.4
13927.0,2011-09-26,4,58.25,70,4,2,2,Others,233.0
13928.0,2011-11-29,15,245.8,6,5,3,4,Loyal Customers,3687.0
13931.0,2010-10-19,12,191.15,412,2,3,3,At Risk,2293.8
13932.0,2011-02-18,6,89.5,290,2,2,2,Others,537.0
13934.0,2011-03-21,2,35.45,259,2,1,1,Others,70.9
13935.0,2010-02-25,1,20.85,648,1,1,1,Others,20.85
13936.0,2010-10-21,2,34.9,410,2,1,1,Others,69.8
13937.0,2010-11-02,6,100.1,398,2,2,2,Others,600.5999999999999
13939.0,2011-11-16,10,168.35000000000002,19,5,3,3,Loyal Customers,1683.5000000000002
13940.0,2011-10-06,9,140.0,60,4,3,3,Loyal Customers,1260.0
13941.0,2010-06-13,4,33.8,540,1,2,1,Others,135.2
13943.0,2010-05-11,4,60.35,573,1,2,2,Others,241.4
13944.0,2010-02-24,26,157.85,649,1,4,3,At Risk,4104.099999999999
13945.0,2010-11-10,11,194.35,390,2,3,3,At Risk,2137.85
13946.0,2010-11-28,23,56.25,372,2,4,2,At Risk,1293.75
13947.0,2011-10-05,1,13.5,61,4,1,1,Others,13.5
13948.0,2010-10-24,3,55.6,407,2,1,2,Others,166.8
13949.0,2011-09-06,1,12.5,90,3,1,1,Others,12.5
13950.0,2011-11-28,6,94.25,7,5,2,2,Others,565.5
13951.0,2011-06-16,7,134.8,172,3,2,3,Others,943.6000000000001
13952.0,2011-05-06,30,579.451,213,3,4,5,Loyal Customers,17383.53
13954.0,2011-09-30,5,95.75,66,4,2,2,Others,478.75
13955.0,2011-07-08,66,252.45,150,3,5,4,Loyal Customers,16661.7
13956.0,2011-10-16,91,523.49,50,4,5,4,Champions,47637.590000000004
13957.0,2010-10-18,15,244.2,413,2,3,4,At Risk,3663.0
13958.0,2010-11-25,63,1107.3,375,2,5,5,At Risk,69759.9
13959.0,2011-09-21,92,427.04,75,4,5,4,Champions,39287.68
13961.0,2010-11-12,2,68.15,388,2,1,2,Others,136.3
13962.0,2011-11-18,11,179.9,17,5,3,3,Loyal Customers,1978.9
13963.0,2011-02-04,41,681.14,304,2,4,5,At Risk,27926.739999999998
13964.0,2010-11-17,5,83.05000000000001,383,2,2,2,Others,415.25000000000006
13965.0,2010-01-05,3,43.75,699,1,1,1,Others,131.25
13967.0,2010-11-08,1,19.9,392,2,1,1,Others,19.9
13969.0,2011-12-02,370,2662.31,3,5,5,5,Champions,985054.7
13970.0,2010-09-28,1,17.85,433,1,1,1,Others,17.85
13971.0,2011-10-11,14,227.73,55,4,3,3,Loyal Customers,3188.22
13972.0,2011-05-22,2,27.4,197,3,1,1,Others,54.8
13973.0,2011-02-25,1,9.95,283,2,1,1,Others,9.95
13974.0,2010-05-06,3,50.78,578,1,1,2,Others,152.34
13975.0,2011-11-08,276,1542.55,27,5,5,5,Champions,425743.8
13976.0,2010-07-21,16,257.25,502,1,3,4,At Risk,4116.0
13977.0,2010-10-24,1,14.850000000000001,407,2,1,1,Others,14.850000000000001
13978.0,2011-10-25,4,8.45,41,4,2,1,Others,33.8
13979.0,2011-09-27,222,1223.44,69,4,5,5,Champions,271603.68
13980.0,2011-10-10,28,232.59,56,4,4,3,Loyal Customers,6512.52
13981.0,2010-10-20,5,82.1,411,2,2,2,Others,410.5
13982.0,2011-10-31,33,308.08000000000004,35,4,4,4,Champions,10166.640000000001
13983.0,2011-10-31,51,1343.56,35,4,4,5,Champions,68521.56
13984.0,2010-11-08,27,78.96000000000001,392,2,4,2,At Risk,2131.92
13985.0,2011-11-22,10,191.05,13,5,3,3,Loyal Customers,1910.5
13987.0,2010-11-25,3,45.6,375,2,1,1,Others,136.8
13988.0,2011-11-20,55,726.85,15,5,4,5,Champions,39976.75
13989.0,2011-10-05,3,62.349999999999994,61,4,1,2,Others,187.04999999999998
13991.0,2011-11-27,21,58.21,8,5,3,2,Loyal Customers,1222.41
13992.0,2010-09-02,1,15.9,459,1,1,1,Others,15.9
13993.0,2011-10-28,56,980.78,38,4,4,5,Champions,54923.68
13994.0,2011-10-31,41,330.55,35,4,4,4,Champions,13552.550000000001
13995.0,2011-11-24,23,383.73,11,5,4,4,Champions,8825.79
13996.0,2010-11-05,1,50.0,395,2,1,1,Others,50.0
13997.0,2010-07-08,35,290.25,515,1,4,4,At Risk,10158.75
13998.0,2010-09-19,10,212.05,442,1,3,3,At Risk,2120.5
13999.0,2011-11-11,24,386.2,24,5,4,4,Champions,9268.8
14001.0,2011-10-25,7,144.15,41,4,2,3,Others,1009.0500000000001
14002.0,2011-07-06,7,106.15,152,3,2,2,Others,743.0500000000001
14003.0,2009-12-07,5,73.25,728,1,2,2,Others,366.25
14004.0,2011-06-19,15,250.85,169,3,3,4,Loyal Customers,3762.75
14005.0,2011-11-30,4,86.4,5,5,2,2,Others,345.6
14006.0,2011-04-12,3,61.349999999999994,237,3,1,2,Others,184.04999999999998
14007.0,2010-07-15,3,51.879999999999995,508,1,1,2,Others,155.64
14008.0,2010-10-03,2,29.700000000000003,428,2,1,1,Others,59.400000000000006
14009.0,2011-05-25,6,92.7,194,3,2,2,Others,556.2
14010.0,2010-05-23,8,39.65,561,1,2,1,Others,317.2
14011.0,2010-08-16,1,13.5,476,1,1,1,Others,13.5
14013.0,2010-11-24,12,192.2,376,2,3,3,At Risk,2306.3999999999996
14014.0,2010-11-28,5,79.95,372,2,2,2,Others,399.75
14016.0,2011-07-01,42,918.0500000000001,157,3,4,5,Loyal Customers,38558.100000000006
14017.0,2010-05-17,4,58.05,567,1,2,2,Others,232.2
14018.0,2010-03-04,1,14.98,641,1,1,1,Others,14.98
14019.0,2011-10-24,3,49.4,42,4,1,1,Others,148.2
14020.0,2011-11-23,14,224.28,12,5,3,3,Loyal Customers,3139.92
14021.0,2011-05-12,19,293.94,207,3,3,4,Loyal Customers,5584.86
14022.0,2010-08-10,2,34.85,482,1,1,1,Others,69.7
14023.0,2011-04-03,1,19.9,246,3,1,1,Others,19.9
14024.0,2011-08-07,11,190.1,120,3,3,3,Loyal Customers,2091.1
14025.0,2010-09-01,7,267.40000000000003,460,1,2,4,Others,1871.8000000000002
14026.0,2010-08-26,7,104.68,466,1,2,2,Others,732.76
14027.0,2011-10-10,1,9.9,56,4,1,1,Others,9.9
14029.0,2011-07-18,2,27.8,140,3,1,1,Others,55.6
14030.0,2011-11-21,428,3947.49,14,5,5,5,Champions,1689525.72
14031.0,2011-11-18,139,1577.49,17,5,5,5,Champions,219271.11000000002
14032.0,2011-11-23,14,241.2,12,5,3,4,Loyal Customers,3376.7999999999997
14034.0,2011-11-17,60,165.19,18,5,4,3,Loyal Customers,9911.4
14035.0,2011-10-23,54,361.12,43,4,4,4,Champions,19500.48
14036.0,2011-02-28,11,167.4,280,2,3,3,At Risk,1841.4
14037.0,2010-12-10,68,307.27,360,2,5,4,At Risk,20894.36
14038.0,2010-11-07,7,142.95,393,2,2,3,Others,1000.6499999999999
14039.0,2010-05-13,2,31.8,571,1,1,1,Others,63.6
14040.0,2011-10-30,351,3427.57,36,4,5,5,Champions,1203077.07
14041.0,2011-03-18,13,47.730000000000004,262,2,3,1,At Risk,620.49
14042.0,2009-12-14,5,89.68,721,1,2,2,Others,448.40000000000003
14043.0,2010-08-05,29,121.25,487,1,4,3,At Risk,3516.25
14044.0,2011-11-13,612,2509.22,22,5,5,5,Champions,1535642.64
14046.0,2011-02-28,1,7.5,280,2,1,1,Others,7.5
14047.0,2011-12-01,42,718.5,4,5,4,5,Champions,30177.0
14048.0,2011-02-07,89,386.72,301,2,5,4,At Risk,34418.08
14049.0,2011-11-23,369,3250.86,12,5,5,5,Champions,1199567.34
14050.0,2011-08-25,1,9.9,102,3,1,1,Others,9.9
14051.0,2011-10-02,5,67.5,64,4,2,2,Others,337.5
14052.0,2011-11-20,108,395.67,15,5,5,4,Champions,42732.36
14055.0,2011-08-25,1,23.9,102,3,1,1,Others,23.9
14056.0,2011-11-24,467,2504.91,11,5,5,5,Champions,1169792.97
14057.0,2011-08-16,61,362.54,111,3,4,4,Loyal Customers,22114.940000000002
14058.0,2010-06-27,4,73.85,526,1,2,2,Others,295.4
14060.0,2011-08-01,2,35.2,126,3,1,1,Others,70.4
14061.0,2009-12-15,8,150.35,720,1,2,3,Others,1202.8
14062.0,2011-04-13,48,287.29,236,3,4,4,Loyal Customers,13789.920000000002
14063.0,2010-09-27,3,13249.599999999999,434,1,1,5,Others,39748.799999999996
14064.0,2011-11-10,62,216.9,25,5,5,3,Loyal Customers,13447.800000000001
14065.0,2010-11-15,16,275.4,385,2,3,4,At Risk,4406.4
14067.0,2011-10-07,32,157.13,59,4,4,3,Loyal Customers,5028.16
14068.0,2011-01-23,58,630.76,316,2,4,5,At Risk,36584.08
14069.0,2010-07-13,42,230.06,510,1,4,3,At Risk,9662.52
14070.0,2010-01-24,36,295.8,680,1,4,4,At Risk,10648.800000000001
14071.0,2011-11-20,164,691.21,15,5,5,5,Champions,113358.44
14072.0,2010-02-11,9,139.15,662,1,3,3,At Risk,1252.3500000000001
14073.0,2011-11-07,2,20.0,28,5,1,1,Others,40.0
14075.0,2011-11-20,4,81.75,15,5,2,2,Others,327.0
14076.0,2011-08-02,39,93.9,125,3,4,2,Loyal Customers,3662.1000000000004
14077.0,2011-09-22,23,116.63,74,4,4,3,Loyal Customers,2682.49
14078.0,2011-08-30,118,491.51,97,3,5,4,Loyal Customers,57998.18
14079.0,2011-08-07,4,289.63,120,3,2,4,Others,1158.52
14080.0,2010-10-22,67,907.73,409,2,5,5,At Risk,60817.91
14081.0,2011-02-10,552,3267.89,298,2,5,5,At Risk,1803875.28
14082.0,2010-12-10,39,204.71,360,2,4,3,At Risk,7983.6900000000005
14083.0,2011-12-02,145,604.66,3,5,5,5,Champions,87675.7
14085.0,2011-12-02,390,3565.87,3,5,5,5,Champions,1390689.3
14086.0,2010-09-03,1,39.95,458,1,1,1,Others,39.95
14087.0,2010-10-31,128,430.78,400,2,5,4,At Risk,55139.84
14088.0,2011-11-23,31,749.26,12,5,4,5,Champions,23227.06
14089.0,2011-10-14,8,33.0,52,4,2,1,Others,264.0
14092.0,2011-11-16,46,692.57,19,5,4,5,Champions,31858.22
14093.0,2011-11-27,49,173.15,8,5,4,3,Loyal Customers,8484.35
14094.0,2010-09-26,33,128.65,435,1,4,3,At Risk,4245.45
14095.0,2009-12-17,1,2.95,718,1,1,1,Others,2.95
14096.0,2011-11-28,1616,28491.69,7,5,5,5,Champions,46042571.04
14097.0,2010-08-15,9,81.49,477,1,3,2,At Risk,733.41
14098.0,2011-11-03,14,28.79,32,4,3,1,Loyal Customers,403.06
14099.0,2011-11-23,190,1174.4,12,5,5,5,Champions,223136.00000000003
14100.0,2011-07-25,16,93.10000000000001,133,3,3,2,Loyal Customers,1489.6000000000001
14101.0,2011-02-18,2,2.95,290,2,1,1,Others,5.9
14102.0,2011-11-28,17,77.63,7,5,3,2,Loyal Customers,1319.71
14104.0,2011-07-08,110,508.56,150,3,5,4,Loyal Customers,55941.6
14105.0,2011-04-14,13,233.1,235,3,3,3,Loyal Customers,3030.2999999999997
14107.0,2011-09-04,22,419.05,92,3,3,4,Loyal Customers,9219.1
14108.0,2011-11-09,5,81.1,26,5,2,2,Others,405.5
14109.0,2011-09-28,1,13.3,68,4,1,1,Others,13.3
14110.0,2011-09-12,30,487.93,84,4,4,4,Champions,14637.9
14111.0,2011-11-25,1,15.0,10,5,1,1,Others,15.0
14112.0,2011-11-17,28,462.1,18,5,4,4,Champions,12938.800000000001
14113.0,2011-11-17,7,143.05,18,5,2,3,Others,1001.3500000000001
14114.0,2011-03-11,12,256.45,269,2,3,4,At Risk,3077.3999999999996
14115.0,2010-07-26,2,28.75,497,1,1,1,Others,57.5
14116.0,2011-11-20,5,88.6,15,5,2,2,Others,443.0
14118.0,2010-10-07,2,31.85,424,2,1,1,Others,63.7
14119.0,2010-11-29,3,41.75,371,2,1,1,Others,125.25
14121.0,2011-11-29,7,142.65,6,5,2,3,Others,998.5500000000001
14122.0,2010-10-29,4,65.5,402,2,2,2,Others,262.0
14123.0,2009-12-06,5,87.75,729,1,2,2,Others,438.75
14125.0,2011-11-29,18,308.6,6,5,3,4,Loyal Customers,5554.8
14126.0,2011-11-29,5,76.6,6,5,2,2,Others,383.0
14127.0,2011-08-09,33,553.9,118,3,4,5,Loyal Customers,18278.7
14128.0,2011-10-10,2,27.35,56,4,1,1,Others,54.7
14130.0,2011-01-24,118,637.83,315,2,5,5,At Risk,75263.94
14131.0,2010-03-01,43,132.49,644,1,4,3,At Risk,5697.070000000001
14132.0,2011-10-10,1,23.9,56,4,1,1,Others,23.9
14133.0,2011-01-28,6,177.55,311,2,2,3,Others,1065.3000000000002
14134.0,2010-10-28,4,214.7,403,2,2,3,Others,858.8
14135.0,2010-12-21,6,87.80000000000001,349,2,2,2,Others,526.8000000000001
14136.0,2010-11-04,14,213.4,396,2,3,3,At Risk,2987.6
14139.0,2011-10-24,8,157.1,42,4,2,3,Others,1256.8
14140.0,2011-11-08,2,27.75,27,5,1,1,Others,55.5
14141.0,2011-08-26,1,12.75,101,3,1,1,Others,12.75
14142.0,2010-12-01,8,114.83,369,2,2,3,Others,918.64
14143.0,2011-07-29,3,51.0,129,3,1,2,Others,153.0
14145.0,2010-06-20,1,12.75,533,1,1,1,Others,12.75
14146.0,2011-12-01,59,1036.75,4,5,4,5,Champions,61168.25
14147.0,2010-11-16,1,19.9,384,2,1,1,Others,19.9
14148.0,2010-10-21,1,14.850000000000001,410,2,1,1,Others,14.850000000000001
14149.0,2011-05-03,1,25.5,216,3,1,1,Others,25.5
14151.0,2010-02-04,7,109.85,669,1,2,2,Others,768.9499999999999
14152.0,2010-11-17,2,29.700000000000003,383,2,1,1,Others,59.400000000000006
14154.0,2011-04-14,41,876.75,235,3,4,5,Loyal Customers,35946.75
14156.0,2011-11-30,513,18973.73,5,5,5,5,Champions,9733523.49
14157.0,2011-02-27,28,156.35000000000002,281,2,4,3,At Risk,4377.800000000001
14158.0,2011-10-30,2,39.8,36,4,1,1,Others,79.6
14159.0,2011-11-20,845,3220.9900000000002,15,5,5,5,Champions,2721736.5500000003
14160.0,2010-03-23,1,14.850000000000001,622,1,1,1,Others,14.850000000000001
14161.0,2011-05-08,108,675.91,211,3,5,5,Loyal Customers,72998.28
14162.0,2011-06-19,15,142.28,169,3,3,3,Loyal Customers,2134.2
14163.0,2011-07-10,10,110.85,148,3,3,2,Loyal Customers,1108.5
14165.0,2011-03-09,20,97.91,271,2,3,2,At Risk,1958.1999999999998
14166.0,2010-07-22,51,242.1,501,1,4,4,At Risk,12347.1
14167.0,2011-10-31,71,425.96,35,4,5,4,Champions,30243.16
14168.0,2010-05-24,1,17.85,560,1,1,1,Others,17.85
14169.0,2010-10-05,47,316.45,426,2,4,4,At Risk,14873.15
14170.0,2010-11-29,140,525.97,371,2,5,4,At Risk,73635.8
14171.0,2011-09-02,41,217.32999999999998,94,3,4,3,Loyal Customers,8910.529999999999
14172.0,2010-04-13,52,353.8,601,1,4,4,At Risk,18397.600000000002
14173.0,2011-11-29,18,135.31,6,5,3,3,Loyal Customers,2435.58
14174.0,2011-11-06,12,55.43,29,4,3,2,Loyal Customers,665.16
14175.0,2011-10-11,39,758.43,55,4,4,5,Champions,29578.769999999997
14176.0,2011-02-15,9,129.1,293,2,3,3,At Risk,1161.8999999999999
14177.0,2011-09-05,148,904.27,91,3,5,5,Loyal Customers,133831.96
14178.0,2011-12-01,135,400.15,4,5,5,4,Champions,54020.25
14179.0,2011-10-30,124,526.29,36,4,5,4,Champions,65259.95999999999
14180.0,2011-11-29,175,3587.5499999999997,6,5,5,5,Champions,627821.25
14181.0,2010-10-25,47,192.70000000000002,406,2,4,3,At Risk,9056.900000000001
14182.0,2010-09-22,40,438.90000000000003,439,1,4,4,At Risk,17556.0
14183.0,2010-10-24,33,276.78,407,2,4,4,At Risk,9133.74
14184.0,2011-10-04,6,134.5,62,4,2,3,Others,807.0
14185.0,2011-01-12,2,184.9,327,2,1,3,Others,369.8
14186.0,2010-04-26,3,47.550000000000004,588,1,1,1,Others,142.65
14187.0,2010-08-23,3,46.5,469,1,1,1,Others,139.5
14189.0,2011-11-23,20,374.45,12,5,3,4,Loyal Customers,7489.0
14190.0,2010-02-11,1,79.9,662,1,1,2,Others,79.9
14191.0,2011-05-24,8,129.6,195,3,2,3,Others,1036.8
14193.0,2011-03-15,6,86.35000000000001,265,2,2,2,Others,518.1
14194.0,2011-11-21,110,1962.28,14,5,5,5,Champions,215850.8
14196.0,2011-08-25,1,17.0,102,3,1,1,Others,17.0
14197.0,2010-10-25,4,79.35,406,2,2,2,Others,317.4
14198.0,2011-11-21,30,524.75,14,5,4,4,Champions,15742.5
14199.0,2010-06-27,1,14.850000000000001,526,1,1,1,Others,14.850000000000001
14200.0,2010-04-01,5,89.6,613,1,2,2,Others,448.0
14201.0,2011-09-20,6,115.64999999999999,76,4,2,3,Others,693.9
14202.0,2010-11-23,12,349.85999999999996,377,2,3,4,At Risk,4198.32
14203.0,2010-11-07,9,115.94,393,2,3,3,At Risk,1043.46
14204.0,2010-10-13,154,609.3100000000001,418,2,5,5,At Risk,93833.74
14205.0,2011-03-20,33,620.98,260,2,4,5,At Risk,20492.34
14206.0,2011-04-14,7,126.85,235,3,2,3,Others,887.9499999999999
14208.0,2011-09-06,7,111.55,90,3,2,2,Others,780.85
14209.0,2011-11-29,60,1072.1,6,5,4,5,Champions,64325.99999999999
14210.0,2011-08-26,50,901.25,101,3,4,5,Loyal Customers,45062.5
14211.0,2011-10-13,24,380.53999999999996,53,4,4,4,Champions,9132.96
14214.0,2011-03-07,2,59.4,273,2,1,2,Others,118.8
14215.0,2011-11-28,20,459.95,7,5,3,4,Loyal Customers,9199.0
14216.0,2011-12-01,19,321.4,4,5,3,4,Loyal Customers,6106.599999999999
14217.0,2011-11-28,64,1101.97,7,5,5,5,Champions,70526.08
14219.0,2010-10-26,11,168.5,405,2,3,3,At Risk,1853.5
14221.0,2011-10-28,61,1003.2,38,4,4,5,Champions,61195.200000000004
14222.0,2011-06-15,1,9.95,173,3,1,1,Others,9.95
14223.0,2011-09-08,15,255.35,88,3,3,4,Loyal Customers,3830.25
14224.0,2011-08-21,170,1053.3,106,3,5,5,Loyal Customers,179061.0
14225.0,2010-08-04,19,240.35000000000002,488,1,3,4,At Risk,4566.650000000001
14226.0,2011-11-11,3,50.4,24,5,1,1,Others,151.2
14227.0,2011-09-15,50,723.96,81,4,4,5,Champions,36198.0
14228.0,2010-09-28,12,199.4,433,1,3,3,At Risk,2392.8
14229.0,2011-01-10,5,148.35,329,2,2,3,Others,741.75
14230.0,2010-09-30,5,113.6,431,1,2,2,Others,568.0
14231.0,2011-06-09,5,142.35,179,3,2,3,Others,711.75
14232.0,2011-07-25,6,73.55,133,3,2,2,Others,441.29999999999995
14233.0,2010-08-31,3,60.25,461,1,1,2,Others,180.75
14234.0,2011-10-13,102,234.78,53,4,5,3,Loyal Customers,23947.56
14235.0,2011-04-27,7,98.35000000000001,222,3,2,2,Others,688.45
14236.0,2010-12-02,6,96.35,368,2,2,2,Others,578.0999999999999
14237.0,2010-12-01,12,238.2,369,2,3,4,At Risk,2858.3999999999996
14239.0,2011-09-01,36,616.11,95,3,4,5,Loyal Customers,22179.96
14240.0,2011-11-09,5,100.55,26,5,2,2,Others,502.75
14242.0,2011-04-19,3,61.3,230,3,1,2,Others,183.89999999999998
14243.0,2011-07-22,64,1094.65,136,3,5,5,Loyal Customers,70057.6
14244.0,2010-02-17,1,11.9,656,1,1,1,Others,11.9
14245.0,2011-05-04,13,189.45,215,3,3,3,Loyal Customers,2462.85
14246.0,2011-08-21,5,90.8,106,3,2,2,Others,454.0
14247.0,2011-03-06,91,496.25,274,2,5,4,At Risk,45158.75
14248.0,2011-01-25,4,60.150000000000006,314,2,2,2,Others,240.60000000000002
14249.0,2010-10-25,99,1207.051,406,2,5,5,At Risk,119498.049
14250.0,2011-09-11,4,67.0,85,3,2,2,Others,268.0
14252.0,2010-11-23,2,234.85,377,2,1,3,Others,469.7
14253.0,2010-08-03,5,80.8,489,1,2,2,Others,404.0
14254.0,2010-10-03,1,16.35,428,2,1,1,Others,16.35
14255.0,2010-06-11,1,1000.63,542,1,1,5,Others,1000.63
14256.0,2011-03-24,32,541.18,256,3,4,5,Loyal Customers,17317.76
14257.0,2011-08-08,11,204.66,119,3,3,3,Loyal Customers,2251.2599999999998
14259.0,2011-07-21,1,15.9,137,3,1,1,Others,15.9
14260.0,2010-08-25,10,161.45,467,1,3,3,At Risk,1614.5
14261.0,2011-10-20,14,243.9,46,4,3,4,Loyal Customers,3414.6
14262.0,2011-08-24,1,17.0,103,3,1,1,Others,17.0
14263.0,2010-10-12,1,17.85,419,2,1,1,Others,17.85
14264.0,2011-07-08,31,526.65,150,3,4,4,Loyal Customers,16326.15
14265.0,2011-08-22,23,384.05,105,3,4,4,Loyal Customers,8833.15
14267.0,2011-06-30,3,47.7,158,3,1,1,Others,143.10000000000002
14268.0,2010-08-26,4,58.300000000000004,466,1,2,2,Others,233.20000000000002
14269.0,2010-09-26,7,130.25,435,1,2,3,Others,911.75
14270.0,2011-01-12,5,89.35,327,2,2,2,Others,446.75
14271.0,2011-04-28,26,125.15,221,3,4,3,Loyal Customers,3253.9
